Station,month,latitude,longitude,groundwater_level_m,groundwater_readings,rainfall_mm,rainfall_readings,rainfall_stations,rainfall_available,gw_lag_1,gw_lag_2,gw_lag_3,gw_rolling_3,gw_change_1m,rain_lag_1,rain_lag_2,rain_lag_3,rain_rolling_3,month_num,year,target_gw_next_month,month_ym,ndvi,evi,lst_celsius,et_mm,soil_moisture
Pulluthikuttai,2023-08-01,11.7708,78.4278,-11.062,124,96.5,37.0,2.0,1,-11.023,-10.83,-10.7445,-10.971666666666666,-0.0389999999999997,51.25,35.5,95.75,183.25,8,2023,-11.411,2023-08,0.7373,0.4244,30.5064,19.8051,0.1884
Pulluthikuttai,2023-09-01,11.7708,78.4278,-11.411,118,262.5,90.0,2.0,1,-11.062,-11.023,-10.83,-11.165333333333333,-0.3490000000000002,96.5,51.25,35.5,410.25,9,2023,-11.2995,2023-09,0.748,0.499,29.6114,24.4244,0.257
Pulluthikuttai,2023-10-01,11.7708,78.4278,-11.2995,112,121.5,59.0,2.0,1,-11.411,-11.062,-11.023,-11.2575,0.1114999999999994,262.5,96.5,51.25,480.5,10,2023,-11.2435,2023-10,0.7915,0.4694,28.3113,26.1357,0.2064
Pulluthikuttai,2023-11-01,11.7708,78.4278,-11.2435,120,127.0,92.0,2.0,1,-11.2995,-11.411,-11.062,-11.318,0.0559999999999991,121.5,262.5,96.5,511.0,11,2023,-10.9645,2023-11,0.6969,0.4403,26.5352,23.9158,0.2553
Pulluthikuttai,2023-12-01,11.7708,78.4278,-10.9645,122,4.5,9.0,2.0,1,-11.2435,-11.2995,-11.411,-11.169166666666667,0.2790000000000017,127.0,121.5,262.5,253.0,12,2023,-10.997,2023-12,0.7698,0.4137,25.6817,18.7794,0.2102
Pulluthikuttai,2024-01-01,11.7708,78.4278,-10.997,124,21.25,20.0,2.0,1,-10.9645,-11.2435,-11.2995,-11.068333333333332,-0.0325000000000006,4.5,127.0,121.5,152.75,1,2024,-11.002,2024-01,0.6752,0.377,27.9147,18.2848,0.173
Pulluthikuttai,2024-02-01,11.7708,78.4278,-11.002,115,,,,0,-10.997,-10.9645,-11.2435,-10.987833333333334,-0.0050000000000007,21.25,4.5,127.0,25.75,2,2024,-11.515,2024-02,0.5635,0.3027,30.8515,10.6721,0.1153
Pulluthikuttai,2024-03-01,11.7708,78.4278,-11.515,123,,,,0,-11.002,-10.997,-10.9645,-11.171333333333337,-0.5129999999999999,,21.25,4.5,21.25,3,2024,-12.6565,2024-03,0.4707,0.2379,34.5714,5.2634,0.0879
Pulluthikuttai,2024-04-01,11.7708,78.4278,-12.6565,120,6.0,2.0,1.0,1,-11.515,-11.002,-10.997,-11.7245,-1.1415000000000006,,,21.25,6.0,4,2024,-12.92,2024-04,0.4404,0.2248,36.9702,3.4272,0.0782
Pulluthikuttai,2024-05-01,11.7708,78.4278,-12.92,116,192.0,72.0,2.0,1,-12.6565,-11.515,-11.002,-12.363833333333332,-0.2634999999999987,6.0,,,198.0,5,2024,-12.094,2024-05,0.5479,0.341,30.0781,13.4925,0.19
Pulluthikuttai,2024-06-01,11.7708,78.4278,-12.094,13,131.0,63.0,2.0,1,-12.92,-12.6565,-11.515,-12.556833333333332,0.8260000000000005,192.0,6.0,,329.0,6,2024,-11.701,2024-06,0.7255,0.4621,29.5045,18.9541,0.232
Pulluthikuttai,2024-07-01,11.7708,78.4278,-11.701,11,68.25,55.0,2.0,1,-12.094,-12.92,-12.6565,-12.238333333333332,0.3929999999999989,131.0,192.0,6.0,391.25,7,2024,-10.6415,2024-07,0.6314,0.4465,28.4638,21.0998,0.1904
Pulluthikuttai,2024-08-01,11.7708,78.4278,-10.6415,44,197.75,95.0,2.0,1,-11.701,-12.094,-12.92,-11.478833333333334,1.0595,68.25,131.0,192.0,397.0,8,2024,-9.633,2024-08,0.772,0.5443,27.8126,26.1104,0.2529
Pulluthikuttai,2024-09-01,11.7708,78.4278,-9.633,120,28.0,17.0,2.0,1,-10.6415,-11.701,-12.094,-10.658499999999998,1.0085000000000015,197.75,68.25,131.0,294.0,9,2024,-8.6745,2024-09,0.8055,0.463,28.2864,26.2899,0.1876
Pulluthikuttai,2024-10-01,11.7708,78.4278,-8.6745,122,207.75,113.0,2.0,1,-9.633,-10.6415,-11.701,-9.649666666666668,0.958499999999999,28.0,197.75,68.25,433.5,10,2024,-6.609,2024-10,0.8058,0.5635,26.6253,28.6893,0.2664
Pulluthikuttai,2024-11-01,11.7708,78.4278,-6.609,113,43.25,50.0,2.0,1,-8.6745,-9.633,-10.6415,-8.3055,2.0655,207.75,28.0,197.75,279.0,11,2024,-5.83,2024-11,0.4635,0.3704,24.2912,20.7366,0.2312
Pulluthikuttai,2024-12-01,11.7708,78.4278,-5.83,123,98.25,86.0,2.0,1,-6.609,-8.6745,-9.633,-7.037833333333334,0.7789999999999999,43.25,207.75,28.0,349.25,12,2024,-7.1465,2024-12,0.7673,0.5257,23.8526,23.2423,0.2748
Pulluthikuttai,2025-01-01,11.7708,78.4278,-7.1465,120,5.75,8.0,2.0,1,-5.83,-6.609,-8.6745,-6.5285,-1.3164999999999996,98.25,43.25,207.75,147.25,1,2025,-7.8645,2025-01,0.7304,0.4056,24.0347,21.8354,0.2038
Pulluthikuttai,2025-02-01,11.7708,78.4278,-7.8645,112,,,,0,-7.1465,-5.83,-6.609,-6.947,-0.718,5.75,98.25,43.25,104.0,2,2025,-7.6625,2025-02,0.6941,0.3696,27.58,18.1525,0.1345
Pulluthikuttai,2025-03-01,11.7708,78.4278,-7.6625,120,13.25,21.0,2.0,1,-7.8645,-7.1465,-5.83,-7.557833333333332,0.2019999999999999,,5.75,98.25,19.0,3,2025,-8.011,2025-03,0.6327,0.3616,30.3813,11.6794,0.1209
Pulluthikuttai,2025-04-01,11.7708,78.4278,-8.011,63,14.0,7.0,2.0,1,-7.6625,-7.8645,-7.1465,-7.845999999999999,-0.3484999999999996,13.25,,5.75,27.25,4,2025,-9.196,2025-04,0.6418,0.3699,29.1612,9.7122,0.1184
Pulluthikuttai,2025-11-01,11.7708,78.4278,-9.196,3,279.75,64.0,2.0,1,-8.011,-7.6625,-7.8645,-8.289833333333332,-1.1850000000000005,14.0,13.25,,307.0,11,2025,-9.077,2025-11,0.7957,0.5603,24.6534,26.329,0.2212
Rajapalayam (TN-MWS01),2022-07-01,11.43,78.8133,-3.989,98,53.0,55.0,2.0,1,-3.8375,-3.7005,-3.597,-3.842333333333334,-0.1514999999999999,82.0,24.0,79.25,159.0,7,2022,-2.9375,2022-07,0.3909,0.2304,39.9317,8.831,0.2026
Rajapalayam (TN-MWS01),2022-08-01,11.43,78.8133,-2.9375,96,214.75,92.0,2.0,1,-3.989,-3.8375,-3.7005,-3.588,1.0515,53.0,82.0,24.0,349.75,8,2022,-2.906,2022-08,0.4453,0.2487,40.9554,13.337,0.2394
Rajapalayam (TN-MWS01),2022-09-01,11.43,78.8133,-2.906,102,15.25,26.0,2.0,1,-2.9375,-3.989,-3.8375,-3.2775,0.0315000000000003,214.75,53.0,82.0,283.0,9,2022,-1.954,2022-09,0.3981,0.2701,41.02,15.6902,0.2376
Rajapalayam (TN-MWS01),2022-10-01,11.43,78.8133,-1.954,97,126.5,64.0,2.0,1,-2.906,-2.9375,-3.989,-2.599166666666666,0.9519999999999996,15.25,214.75,53.0,356.5,10,2022,-0.9615,2022-10,0.7143,0.5546,31.3987,20.7363,0.2516
Rajapalayam (TN-MWS01),2022-11-01,11.43,78.8133,-0.9615,48,101.25,71.0,2.0,1,-1.954,-2.906,-2.9375,-1.9405,0.9925,126.5,15.25,214.75,243.0,11,2022,-1.025,2022-11,0.6824,0.4837,29.8662,20.9104,0.2656
Rajapalayam (TN-MWS01),2022-12-01,11.43,78.8133,-1.025,92,51.0,67.0,2.0,1,-0.9615,-1.954,-2.906,-1.3135,-0.0634999999999998,101.25,126.5,15.25,278.75,12,2022,-1.382,2022-12,0.5634,0.3001,30.1473,15.1592,0.2647
Rajapalayam (TN-MWS01),2023-01-01,11.43,78.8133,-1.382,105,2.5,7.0,2.0,1,-1.025,-0.9615,-1.954,-1.1228333333333331,-0.357,51.0,101.25,126.5,154.75,1,2023,-1.844,2023-01,0.498,0.278,30.265,7.6789,0.1925
Rajapalayam (TN-MWS01),2023-02-01,11.43,78.8133,-1.844,88,5.0,4.0,1.0,1,-1.382,-1.025,-0.9615,-1.4169999999999998,-0.4620000000000002,2.5,51.0,101.25,58.5,2,2023,-2.3325,2023-02,0.4605,0.3019,34.35,6.6232,0.1638
Rajapalayam (TN-MWS01),2023-03-01,11.43,78.8133,-2.3325,100,48.75,17.0,2.0,1,-1.844,-1.382,-1.025,-1.8528333333333336,-0.4884999999999999,5.0,2.5,51.0,56.25,3,2023,-2.8265,2023-03,0.4371,0.2823,36.8829,7.4662,0.1382
Rajapalayam (TN-MWS01),2023-04-01,11.43,78.8133,-2.8265,96,32.0,14.0,2.0,1,-2.3325,-1.844,-1.382,-2.3343333333333334,-0.4940000000000002,48.75,5.0,2.5,85.75,4,2023,-2.724,2023-04,0.4138,0.2419,42.3516,5.467,0.125
Rajapalayam (TN-MWS01),2023-05-01,11.43,78.8133,-2.724,90,95.75,64.0,2.0,1,-2.8265,-2.3325,-1.844,-2.627666666666667,0.1025,32.0,48.75,5.0,176.5,5,2023,-3.223,2023-05,0.4284,0.2629,38.6543,12.3491,0.1842
Rajapalayam (TN-MWS01),2023-06-01,11.43,78.8133,-3.223,94,35.5,20.0,2.0,1,-2.724,-2.8265,-2.3325,-2.9245,-0.4989999999999996,95.75,32.0,48.75,163.25,6,2023,-3.521,2023-06,0.4068,0.235,39.7976,10.876,0.1686
Rajapalayam (TN-MWS01),2023-07-01,11.43,78.8133,-3.521,99,51.25,60.0,2.0,1,-3.223,-2.724,-2.8265,-3.156,-0.298,35.5,95.75,32.0,182.5,7,2023,-3.5375,2023-07,0.3452,0.1985,40.1754,6.9926,0.1704
Rajapalayam (TN-MWS01),2023-08-01,11.43,78.8133,-3.5375,84,96.5,37.0,2.0,1,-3.521,-3.223,-2.724,-3.4271666666666665,-0.0165000000000001,51.25,35.5,95.75,183.25,8,2023,-3.3905,2023-08,0.4289,0.2595,41.286,6.6247,0.1922
Rajapalayam (TN-MWS01),2024-02-01,11.43,78.8133,-3.3905,54,,,,0,-3.5375,-3.521,-3.223,-3.483,0.1470000000000002,96.5,51.25,35.5,147.75,2,2024,-3.9035,2024-02,0.4434,0.3159,33.4534,6.491,0.1307
Rajapalayam (TN-MWS01),2024-03-01,11.43,78.8133,-3.9035,122,,,,0,-3.3905,-3.5375,-3.521,-3.6105,-0.5130000000000003,,96.5,51.25,96.5,3,2024,-4.675,2024-03,0.4002,0.287,38.703,5.2763,0.1002
Rajapalayam (TN-MWS01),2024-04-01,11.43,78.8133,-4.675,114,6.0,2.0,1.0,1,-3.9035,-3.3905,-3.5375,-3.9896666666666665,-0.7714999999999996,,,96.5,6.0,4,2024,-5.195,2024-04,0.3269,0.2272,42.9914,2.8959,0.0868
Rajapalayam (TN-MWS01),2024-05-01,11.43,78.8133,-5.195,124,192.0,72.0,2.0,1,-4.675,-3.9035,-3.3905,-4.591166666666667,-0.5200000000000005,6.0,,,198.0,5,2024,-4.594,2024-05,0.3626,0.2055,37.6757,7.0289,0.1732
Rajapalayam (TN-MWS01),2024-06-01,11.43,78.8133,-4.594,120,131.0,63.0,2.0,1,-5.195,-4.675,-3.9035,-4.821333333333333,0.601,192.0,6.0,,329.0,6,2024,-4.9155,2024-06,0.4704,0.2976,38.7661,9.6393,0.2168
Rajapalayam (TN-MWS01),2024-07-01,11.43,78.8133,-4.9155,120,68.25,55.0,2.0,1,-4.594,-5.195,-4.675,-4.9015,-0.3214999999999994,131.0,192.0,6.0,391.25,7,2024,-4.848,2024-07,0.3626,0.1981,41.9325,9.066,0.1658
Rajapalayam (TN-MWS01),2024-08-01,11.43,78.8133,-4.848,121,197.75,95.0,2.0,1,-4.9155,-4.594,-5.195,-4.785833333333334,0.0674999999999999,68.25,131.0,192.0,397.0,8,2024,-4.4615,2024-08,0.4523,0.2607,36.7595,12.1983,0.2312
Rajapalayam (TN-MWS01),2024-09-01,11.43,78.8133,-4.4615,112,28.0,17.0,2.0,1,-4.848,-4.9155,-4.594,-4.741666666666667,0.3864999999999998,197.75,68.25,131.0,294.0,9,2024,-4.291,2024-09,0.5766,0.3801,38.7941,12.1428,0.1569
Rajapalayam (TN-MWS01),2024-10-01,11.43,78.8133,-4.291,120,207.75,113.0,2.0,1,-4.4615,-4.848,-4.9155,-4.5335,0.1704999999999996,28.0,197.75,68.25,433.5,10,2024,-3.3200000000000003,2024-10,0.7478,0.5746,30.0244,20.4208,0.2536
Rajapalayam (TN-MWS01),2024-11-01,11.43,78.8133,-3.3200000000000003,118,43.25,50.0,2.0,1,-4.291,-4.4615,-4.848,-4.024166666666667,0.971,207.75,28.0,197.75,279.0,11,2024,-1.1095000000000002,2024-11,0.5244,0.352,29.1827,16.6664,0.2443
Rajapalayam (TN-MWS01),2024-12-01,11.43,78.8133,-1.1095000000000002,122,98.25,86.0,2.0,1,-3.3200000000000003,-4.291,-4.4615,-2.9068333333333336,2.2105,43.25,207.75,28.0,349.25,12,2024,-1.362,2024-12,0.5628,0.3422,27.8353,17.6274,0.2875
Rajapalayam (TN-MWS01),2025-01-01,11.43,78.8133,-1.362,120,5.75,8.0,2.0,1,-1.1095000000000002,-3.3200000000000003,-4.291,-1.9305000000000003,-0.2524999999999999,98.25,43.25,207.75,147.25,1,2025,-1.9745,2025-01,0.5295,0.3532,28.167,14.4905,0.2277
Rajapalayam (TN-MWS01),2025-02-01,11.43,78.8133,-1.9745,112,,,,0,-1.362,-1.1095000000000002,-3.3200000000000003,-1.482,-0.6124999999999998,5.75,98.25,43.25,104.0,2,2025,-2.546,2025-02,0.4526,0.2781,31.6599,6.44,0.1629
